group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
"00 NA_88,001-130,0000_C1",44,13,31,0.023,2.58,"(0.5121464808165985, 5.779458660613203)",11.23,8.08,Two-Sample Welch's t-test,0.02,2.29,"(inf, 5895.369440789542)",11633.46,8603.1,Two-Sample Welch's t-test,18.06724339997155,9.282053264936996,-8.78519013503455,True,True
"02 Maried_300,001+_A1",43,34,9,0.131,1.54,"(-0.258933819759507, 1.9319728880485998)",2.56,1.72,Two-Sample Welch's t-test,0.017,2.19,"(inf, 8566.339252298096)",10455.88,6000.0,Two-Sample Welch's t-test,1.3830195927775644,4.521175123998474,3.1381555312209097,False,True
"01 Single_1-60,000_A2",42,42,0,,,,,,,,,,,,,,,,,
"00 NA_300,001+_C1",41,23,18,0.008,-2.83,"(-4.72479116602819, -0.7618212385348413)",4.54,7.29,Two-Sample Welch's t-test,0.997,-2.9,"(inf, -3188.602627091145)",18832.87,29413.67,Two-Sample Welch's t-test,4.39089539778935,3.739941949030603,-0.6509534487587475,True,False
"01 Single_130,000-190,000_C1",39,22,17,0.076,-1.82,"(-3.983584531646744, 0.21116365022301142)",5.35,7.24,Two-Sample Welch's t-test,0.963,-1.83,"(inf, 311.6415171807748)",8232.91,11176.12,Two-Sample Welch's t-test,13.746682603674968,8.785940089865687,-4.960742513809281,False,False
"01 Single_88,001-130,0000_C1",39,20,19,0.832,-0.21,"(-2.458565480372873, 1.9978929019311495)",7.12,7.35,Two-Sample Welch's t-test,0.546,-0.12,"(inf, 2398.4760327465438)",7738.35,7881.74,Two-Sample Welch's t-test,12.253202133282711,9.928624399857327,-2.3245777334253854,False,False
"02 Maried_300,001+_A2",37,23,14,0.59,-0.54,"(-3.1222154885306037, 1.806272732545358)",7.36,8.02,Two-Sample Welch's t-test,0.514,-0.04,"(inf, 12966.290802455667)",31157.61,31392.86,Two-Sample Welch's t-test,1.1103005958865826,1.2249685905489602,0.1146679946623777,False,False
"00 NA_1-60,000_A2",31,31,0,,,,,,,,,,,,,,,,,
"00 NA_88,001-130,0000_A2",31,25,6,0.0,6.33,"(1.7593044590746358, 3.6479451333028856)",12.05,9.34,Two-Sample Welch's t-test,0.226,0.81,"(inf, 1549.232796578789)",12255.0,11875.0,Two-Sample Welch's t-test,2.6836158192090394,4.595309072501266,1.9116932532922262,True,False
"00 NA_190,001-300,0000_A2",29,14,15,0.106,-1.68,"(-3.379902689381068, 0.34988420422100863)",6.47,7.99,Two-Sample Welch's t-test,0.965,-1.89,"(inf, 320.207093388829)",14812.5,18600.0,Two-Sample Welch's t-test,4.732222363566977,1.903352378330006,-2.8288699852369703,False,False
"01 Single_300,001+_A2",28,19,9,0.796,0.26,"(-1.9996087433102523, 2.5723049298534106)",9.31,9.02,Two-Sample Welch's t-test,0.322,0.47,"(inf, 18456.563167713044)",38407.89,35000.0,Two-Sample Welch's t-test,1.061034761519806,1.5530230479473919,0.49198828642758596,False,False
"00 NA_60,001-88,000_C1",28,14,14,0.063,2.02,"(-0.12482016141071339, 4.303895287977333)",10.78,8.69,Two-Sample Welch's t-test,0.041,1.87,"(inf, 3200.8396645453167)",7931.07,6437.64,Two-Sample Welch's t-test,25.164174270429644,13.331356272046834,-11.832817998382811,False,True
"00 NA_300,001+_A2",23,12,11,0.419,-0.83,"(-4.511202518855493, 1.96006156579789)",6.3,7.58,Two-Sample Welch's t-test,0.659,-0.42,"(inf, 14127.845742154877)",28937.5,32420.45,Two-Sample Welch's t-test,1.8454552511061089,1.2099039655059776,-0.6355512856001312,False,False
"04 Divorce_1-60,000_A1",14,0,14,,,,,,,,,,,,,,,,,
"03 Widow_60,001-88,000_A1",12,0,12,,,,,,,,,,,,,,,,,
"00 NA_1-60,000_C1",11,5,6,0.045,2.6,"(0.10680235034670327, 7.312158735135169)",11.69,7.98,Two-Sample Welch's t-test,0.038,2.12,"(inf, 4075.578848451316)",5497.2,3595.83,Two-Sample Welch's t-test,12.21846559857739,8.743395374137542,-3.4750702244398495,True,True
"04 Divorce_60,001-88,000_A2",11,11,0,,,,,,,,,,,,,,,,,
"04 Divorce_60,001-88,000_A1",10,1,9,,-4.95,"(nan, nan)",5.25,6.44,Two-Sample Welch's t-test,,-1.06,"(inf, nan)",4500.0,4666.67,Two-Sample Welch's t-test,9.30232558139535,16.666666666666664,7.364341085271317,,
"03 Widow_60,001-88,000_A2",9,9,0,,,,,,,,,,,,,,,,,
"04 Divorce_88,001-130,0000_A2",9,4,5,0.001,7.15,"(2.8148088647565173, 6.017927770347591)",12.86,8.45,Two-Sample Welch's t-test,0.005,4.33,"(inf, 5083.894707701478)",13125.0,9975.0,Two-Sample Welch's t-test,13.86861313868613,7.042253521126761,-6.82635961755937,True,True
"00 NA_300,001+_H1",7,0,7,,,,,,,,,,,,,,,,,
"03 Widow_1-60,000_A1",7,0,7,,,,,,,,,,,,,,,,,
"03 Widow_130,000-190,000_A2",6,4,2,0.163,1.75,"(-1.492533944274014, 6.058896454976976)",10.34,8.06,Two-Sample Welch's t-test,0.071,1.9,"(inf, 9108.315508195368)",15187.5,11625.0,Two-Sample Welch's t-test,6.68824163969795,13.5678391959799,6.87959755628195,False,False
"03 Widow_60,001-88,000_E1",6,6,0,,,,,,,,,,,,,,,,,
"03 Widow_88,001-130,0000_A2",6,4,2,0.045,3.01,"(0.09447298888272249, 4.790172558777945)",11.66,9.22,Two-Sample Welch's t-test,0.5,0.0,"(inf, 2697.7724237588236)",11625.0,11625.0,Two-Sample Welch's t-test,10.385259631490786,5.8352941176470585,-4.549965513843728,True,False
"04 Divorce_130,000-190,000_A1",5,2,3,0.43,1.25,"(-12.21663080882505, 14.883801913130002)",4.03,2.7,Two-Sample Welch's t-test,0.196,1.41,"(inf, 22465.447947620476)",6750.0,4500.0,Two-Sample Welch's t-test,12.5,5.294117647058823,-7.205882352941176,False,False
"03 Widow_300,001+_C1",5,1,4,,-5.78,"(nan, nan)",5.21,8.1,Two-Sample Welch's t-test,,0.8,"(inf, nan)",29796.0,27986.75,Two-Sample Welch's t-test,9.78014825686791,3.6511394799981374,-6.129008776869773,,
"01 Single_300,001+_H1",4,0,4,,,,,,,,,,,,,,,,,
"04 Divorce_130,000-190,000_C1",4,0,4,,,,,,,,,,,,,,,,,
"03 Widow_300,001+_E1",4,4,0,,,,,,,,,,,,,,,,,
"04 Divorce_130,000-190,000_A2",4,1,3,,9.51,"(nan, nan)",12.18,7.17,Two-Sample Welch's t-test,,25.41,"(inf, nan)",21750.0,11375.0,Two-Sample Welch's t-test,7.878787878787878,3.2044198895027622,-4.674367989285115,,
"04 Divorce_130,000-190,000_E1",4,4,0,,,,,,,,,,,,,,,,,
"01 Single_190,001-300,0000_H1",3,0,3,,,,,,,,,,,,,,,,,
"04 Divorce_300,001+_E1",3,3,0,,,,,,,,,,,,,,,,,
"03 Widow_1-60,000_A2",3,3,0,,,,,,,,,,,,,,,,,
"03 Widow_190,001-300,0000_A2",3,3,0,,,,,,,,,,,,,,,,,
"04 Divorce_88,001-130,0000_A1",3,1,2,,2.48,"(nan, nan)",6.77,4.76,Two-Sample Welch's t-test,,4.24,"(inf, nan)",7500.0,5250.0,Two-Sample Welch's t-test,3.286384976525822,3.2467532467532463,-0.0396317297725754,,
"04 Divorce_1-60,000_E1",3,3,0,,,,,,,,,,,,,,,,,
"04 Divorce_300,001+_C1",3,3,0,,,,,,,,,,,,,,,,,
"03 Widow_190,001-300,0000_C1",3,3,0,,,,,,,,,,,,,,,,,
"03 Widow_130,000-190,000_A1",3,3,0,,,,,,,,,,,,,,,,,
"03 Widow_300,001+_A2",2,0,2,,,,,,,,,,,,,,,,,
"04 Divorce_1-60,000_A2",2,2,0,,,,,,,,,,,,,,,,,
"03 Widow_190,001-300,0000_E1",2,2,0,,,,,,,,,,,,,,,,,
"00 NA_190,001-300,0000_H1",2,0,2,,,,,,,,,,,,,,,,,
"04 Divorce_60,001-88,000_E1",2,1,1,,inf,"(nan, nan)",14.33,4.88,Two-Sample Welch's t-test,,inf,"(inf, nan)",8940.0,4020.0,Two-Sample Welch's t-test,3.8057370065322353,3.9117878708322396,0.10605086430000438,,
"03 Widow_88,001-130,0000_A1",2,2,0,,,,,,,,,,,,,,,,,
"04 Divorce_88,001-130,0000_C1",2,1,1,,inf,"(nan, nan)",11.37,5.7,Two-Sample Welch's t-test,,inf,"(inf, nan)",13982.0,7094.0,Two-Sample Welch's t-test,7.813119520683731,9.545916939189327,1.7327974185055965,,
"03 Widow_88,001-130,0000_E1",2,2,0,,,,,,,,,,,,,,,,,
"04 Divorce_60,001-88,000_C1",2,1,1,,-inf,"(nan, nan)",8.27,8.84,Two-Sample Welch's t-test,,,"(inf, nan)",7094.0,7094.0,Two-Sample Welch's t-test,10.61864774649363,7.254617225369684,-3.3640305211239467,,
"03 Widow_190,001-300,0000_A1",2,1,1,,-inf,"(nan, nan)",3.83,8.69,Two-Sample Welch's t-test,,-inf,"(inf, nan)",9000.0,18000.0,Two-Sample Welch's t-test,17.91044776119403,5.5045871559633035,-12.405860605230727,,
"03 Widow_1-60,000_C1",1,1,0,,,,,,,,,,,,,,,,,
"00 NA_300,001+_H2",1,0,1,,,,,,,,,,,,,,,,,
"04 Divorce_190,001-300,0000_C1",1,1,0,,,,,,,,,,,,,,,,,
"04 Divorce_190,001-300,0000_E1",1,1,0,,,,,,,,,,,,,,,,,
"01 Single_300,001+_H2",1,0,1,,,,,,,,,,,,,,,,,
"03 Widow_88,001-130,0000_C1",1,0,1,,,,,,,,,,,,,,,,,
"04 Divorce_1-60,000_C1",1,0,1,,,,,,,,,,,,,,,,,
"01 Single_130,000-190,000_H1",1,0,1,,,,,,,,,,,,,,,,,
"04 Divorce_300,001+_A1",1,1,0,,,,,,,,,,,,,,,,,
"04 Divorce_88,001-130,0000_E1",1,1,0,,,,,,,,,,,,,,,,,
"04 Divorce_190,001-300,0000_A2",1,1,0,,,,,,,,,,,,,,,,,
"03 Widow_130,000-190,000_E1",1,0,1,,,,,,,,,,,,,,,,,
"02 Maried_300,001+_H2",1,0,1,,,,,,,,,,,,,,,,,
"01 Single_1-60,000_Good",1002,511,491,0.0,152.4,"(4.882815133103711, 5.010205893833672)",9.18,4.23,Two-Sample Welch's t-test,0.0,98.85,"(inf, 2418.399920389708)",4427.29,2055.97,Two-Sample Welch's t-test,14.034582829705966,16.730399401583526,2.69581657187756,True,True
"01 Single_1-60,000_Excellent",474,474,0,,,,,,,,,,,,,,,,,
"02 Maried_60,001-88,000_Normal",420,90,330,0.0,68.76,"(4.886116649362906, 5.175445440818059)",11.62,6.59,Two-Sample Welch's t-test,0.0,33.93,"(inf, 4390.9055652525885)",8928.58,4780.13,Two-Sample Welch's t-test,14.190559244284708,12.147104199362149,-2.0434550449225597,True,True
"01 Single_60,001-88,000_Very Good",400,269,131,0.0,82.47,"(3.762835303293377, 3.9466232268274117)",6.76,2.9,Two-Sample Welch's t-test,0.0,88.29,"(inf, 2647.629079834108)",4614.62,2024.66,Two-Sample Welch's t-test,12.629134002239848,13.973538202733893,1.3444042004940453,True,True
"01 Single_1-60,000_Very Good",397,337,60,0.0,126.38,"(4.534237923189798, 4.677900852757896)",7.78,3.18,Two-Sample Welch's t-test,0.0,54.03,"(inf, 2510.4260601014803)",4219.99,1797.75,Two-Sample Welch's t-test,19.063954783088196,16.455976111245725,-2.607978671842473,True,True
"02 Maried_60,001-88,000_Very Risk",339,211,128,0.0,54.7,"(6.643566272861134, 7.139782673949314)",16.45,9.56,Two-Sample Welch's t-test,0.0,53.0,"(inf, 5566.895763802224)",11724.94,6357.27,Two-Sample Welch's t-test,12.23332237883579,7.251040278988094,-4.982282099847697,True,True
"01 Single_60,001-88,000_Normal",315,71,244,0.0,69.62,"(4.945603332202891, 5.234898900665719)",11.55,6.46,Two-Sample Welch's t-test,0.0,47.01,"(inf, 4457.865966033503)",8807.13,4530.53,Two-Sample Welch's t-test,13.629073838590294,11.577043718333766,-2.052030120256529,True,True
"02 Maried_88,001-130,0000_Normal",297,137,160,0.0,77.22,"(4.935535129435127, 5.193729749668892)",11.56,6.49,Two-Sample Welch's t-test,0.0,42.62,"(inf, 5781.619689794528)",12051.86,6525.58,Two-Sample Welch's t-test,12.388755856102467,10.092143170226514,-2.2966126858759526,True,True
"01 Single_60,001-88,000_Excellent",260,260,0,,,,,,,,,,,,,,,,,
"01 Single_1-60,000_Risk",246,24,222,0.0,55.73,"(4.577561758279391, 4.927056222160491)",13.12,8.37,Two-Sample Welch's t-test,0.0,4.88,"(inf, 2005.7114342243954)",5701.83,4292.65,Two-Sample Welch's t-test,15.756284910312646,11.121278860923061,-4.635006049389584,True,True
"02 Maried_60,001-88,000_Risk",246,84,162,0.0,91.44,"(4.838472660995835, 5.051971117760621)",13.29,8.35,Two-Sample Welch's t-test,0.0,36.85,"(inf, 4135.731816610845)",10109.38,6184.97,Two-Sample Welch's t-test,12.355147177508604,11.747044868203544,-0.6081023093050614,True,True
"01 Single_1-60,000_Very Risk",245,70,175,0.0,21.16,"(8.416973561773393, 10.16922025956244)",18.82,9.52,Two-Sample Welch's t-test,0.0,12.72,"(inf, 4741.150619750355)",8490.86,4392.1,Two-Sample Welch's t-test,15.655983802567308,9.17419439086211,-6.481789411705198,True,True
"01 Single_60,001-88,000_Good",221,58,163,0.0,53.52,"(5.157349147645822, 5.553289784700367)",9.58,4.22,Two-Sample Welch's t-test,0.0,23.11,"(inf, 4264.3840446248205)",7024.0,3097.36,Two-Sample Welch's t-test,13.5391528422245,13.756165324395589,0.21701248217108893,True,True
"02 Maried_1-60,000_Very Risk",193,78,115,0.0,33.95,"(10.635283352175259, 11.960477395229004)",20.79,9.49,Two-Sample Welch's t-test,0.0,57.4,"(inf, 6683.334175341339)",10921.46,4461.87,Two-Sample Welch's t-test,15.546466092515585,6.065105292843385,-9.481360799672201,True,True
"02 Maried_88,001-130,0000_Risk",191,84,107,0.0,81.77,"(4.846100129992977, 5.0857612729229436)",13.32,8.35,Two-Sample Welch's t-test,0.0,24.97,"(inf, 4548.31726091337)",13311.26,9096.34,Two-Sample Welch's t-test,8.091807380485744,10.025481841722078,1.9336744612363344,True,True
"01 Single_130,000-190,000_Excellent",185,185,0,,,,,,,,,,,,,,,,,
"01 Single_88,001-130,0000_Excellent",182,182,0,,,,,,,,,,,,,,,,,
"02 Maried_1-60,000_Risk",179,23,156,0.0,55.99,"(4.894856699514115, 5.265803892882996)",13.35,8.27,Two-Sample Welch's t-test,0.0,11.44,"(inf, 2611.3414341896705)",6624.74,4413.07,Two-Sample Welch's t-test,13.89666825865071,17.923845800037878,4.027177541387167,True,True
"01 Single_190,001-300,0000_Excellent",169,169,0,,,,,,,,,,,,,,,,,
"01 Single_130,000-190,000_Very Good",167,84,83,0.0,40.97,"(4.251306533533611, 4.682832572858527)",7.08,2.62,Two-Sample Welch's t-test,0.0,29.72,"(inf, 7408.1193991034)",11138.98,4194.02,Two-Sample Welch's t-test,6.80615773250602,7.731131903203573,0.9249741706975525,True,True
"02 Maried_88,001-130,0000_Very Risk",164,38,126,0.0,35.49,"(4.837012658057048, 5.421360947150874)",14.71,9.58,Two-Sample Welch's t-test,0.0,17.19,"(inf, 5947.05020529042)",15250.82,9927.5,Two-Sample Welch's t-test,9.684373046077196,9.243021851918602,-0.4413511941585943,True,True
"01 Single_88,001-130,0000_Good",161,80,81,0.0,58.55,"(4.765866434141818, 5.098665514450994)",9.4,4.47,Two-Sample Welch's t-test,0.0,39.87,"(inf, 5312.363474628187)",9619.9,4559.33,Two-Sample Welch's t-test,9.544610832763457,7.313515300097673,-2.2310955326657846,True,True
"01 Single_88,001-130,0000_Very Good",156,88,68,0.0,63.37,"(5.152343594105371, 5.4845434389705545)",7.36,2.04,Two-Sample Welch's t-test,0.0,61.79,"(inf, 6593.156943147878)",8525.8,2137.72,Two-Sample Welch's t-test,9.380347892075505,6.825464448988871,-2.5548834430866334,True,True
"00 NA_60,001-88,000_Normal",155,24,131,0.0,38.96,"(4.80858420543417, 5.340501903351265)",11.58,6.51,Two-Sample Welch's t-test,0.0,27.02,"(inf, 4790.351309262578)",8980.0,4529.95,Two-Sample Welch's t-test,15.182349684442995,12.36859941336385,-2.8137502710791447,True,True
"02 Maried_88,001-130,0000_Good",150,105,45,0.0,65.34,"(4.283489887931729, 4.550704378376283)",9.61,5.2,Two-Sample Welch's t-test,0.0,32.06,"(inf, 5180.967058356426)",10375.55,5495.67,Two-Sample Welch's t-test,9.877604851072055,7.80043771058718,-2.0771671404848755,True,True
"02 Maried_60,001-88,000_Good",144,69,75,0.0,55.82,"(3.96971720963756, 4.263722319791244)",9.47,5.35,Two-Sample Welch's t-test,0.0,22.34,"(inf, 2580.667460261035)",6862.67,4493.6,Two-Sample Welch's t-test,15.55014485692178,13.65467336706602,-1.89547148985576,True,True
"01 Single_300,001+_Excellent",129,129,0,,,,,,,,,,,,,,,,,
"00 NA_130,000-190,000_Excellent",120,120,0,,,,,,,,,,,,,,,,,
"01 Single_1-60,000_Normal",118,57,61,0.0,40.79,"(4.681386443157459, 5.159234613100768)",11.47,6.55,Two-Sample Welch's t-test,0.0,9.3,"(inf, 2484.265201746121)",4815.25,2767.51,Two-Sample Welch's t-test,7.975614607235776,13.66700526824216,5.691390661006385,True,True
"00 NA_130,000-190,000_Very Good",110,53,57,0.0,32.45,"(3.88870877747514, 4.397701666288944)",6.71,2.57,Two-Sample Welch's t-test,0.0,23.24,"(inf, 6737.869216931031)",10285.85,4082.11,Two-Sample Welch's t-test,6.206168667063376,6.858537983392312,0.6523693163289351,True,True
"01 Single_60,001-88,000_Very Risk",107,82,25,0.0,28.11,"(5.689489675626306, 6.554492238410201)",15.61,9.49,Two-Sample Welch's t-test,0.0,16.9,"(inf, 4429.271358654277)",10507.28,6544.08,Two-Sample Welch's t-test,8.678437582055587,9.833362949936983,1.154925367881396,True,True
"01 Single_88,001-130,0000_Normal",104,53,51,0.0,44.03,"(4.637302807686033, 5.074901055323289)",11.53,6.67,Two-Sample Welch's t-test,0.0,18.13,"(inf, 5319.575187499632)",12314.08,7519.04,Two-Sample Welch's t-test,6.128185119385594,8.703072264012812,2.5748871446272177,True,True
"02 Maried_190,001-300,0000_Excellent",103,103,0,,,,,,,,,,,,,,,,,
"02 Maried_130,000-190,000_Risk",101,38,63,0.0,57.94,"(4.866071151206155, 5.2127916584346945)",13.28,8.24,Two-Sample Welch's t-test,0.0,18.78,"(inf, 8905.302756480842)",20718.34,12671.71,Two-Sample Welch's t-test,7.398487862138222,6.588590222103202,-0.8098976400350205,True,True
"01 Single_190,001-300,0000_Very Good",100,41,59,0.0,29.28,"(4.137542712082971, 4.745368132301695)",6.85,2.41,Two-Sample Welch's t-test,0.0,20.78,"(inf, 10916.087775546546)",15555.22,5599.58,Two-Sample Welch's t-test,6.265684361610448,4.885121918936408,-1.3805624426740395,True,True
"00 NA_190,001-300,0000_Excellent",99,99,0,,,,,,,,,,,,,,,,,
"02 Maried_130,000-190,000_Normal",99,39,60,0.0,40.22,"(4.61608289089736, 5.09724736442034)",11.55,6.7,Two-Sample Welch's t-test,0.0,22.3,"(inf, 8670.65419017361)",18391.62,10435.7,Two-Sample Welch's t-test,6.57972885895546,6.520621548715458,-0.059107310240001654,True,True
"02 Maried_88,001-130,0000_Excellent",95,95,0,,,,,,,,,,,,,,,,,
"01 Single_60,001-88,000_Risk",94,64,30,0.0,52.74,"(4.849898332498709, 5.233164887270023)",13.43,8.39,Two-Sample Welch's t-test,0.0,23.55,"(inf, 3729.7926092254006)",9488.39,6048.63,Two-Sample Welch's t-test,7.029164258520962,14.590477819726003,7.561313561205041,True,True
"00 NA_1-60,000_Very Risk",94,36,58,0.0,20.89,"(11.389567182682164, 13.840472952389671)",22.14,9.52,Two-Sample Welch's t-test,0.0,23.8,"(inf, 7585.097192056103)",11493.72,4504.81,Two-Sample Welch's t-test,16.615601224044383,5.390758814568262,-11.224842409476121,True,True
"01 Single_88,001-130,0000_Risk",93,29,64,0.0,54.22,"(4.755084324769737, 5.119535918615543)",13.25,8.31,Two-Sample Welch's t-test,0.0,17.03,"(inf, 6152.12253049596)",14594.55,9100.8,Two-Sample Welch's t-test,4.146372352211747,7.564945818235181,3.4185734660234326,True,True
"00 NA_1-60,000_Risk",92,11,81,0.0,38.01,"(4.751132454557518, 5.324641972970489)",13.35,8.32,Two-Sample Welch's t-test,0.0,7.33,"(inf, 2063.298765435018)",6038.09,4453.17,Two-Sample Welch's t-test,14.689967073446375,23.790744322659215,9.100777249212841,True,True
"00 NA_1-60,000_Good",87,52,35,0.0,54.49,"(4.872169087718997, 5.241851222360222)",9.15,4.09,Two-Sample Welch's t-test,0.0,60.29,"(inf, 2579.5142188169475)",4514.42,2017.29,Two-Sample Welch's t-test,12.525346063576709,16.557552571551902,4.032206507975195,True,True
"02 Maried_130,000-190,000_Very Good",84,49,35,0.0,32.3,"(4.036130218793755, 4.569680313138303)",7.05,2.75,Two-Sample Welch's t-test,0.0,28.56,"(inf, 6958.4033796708245)",10964.12,4463.14,Two-Sample Welch's t-test,5.773262782320163,7.558847683820617,1.785584901500454,True,True
"01 Single_130,000-190,000_Good",84,54,30,0.0,30.25,"(4.217251687943882, 4.81470983610793)",9.41,4.9,Two-Sample Welch's t-test,0.0,16.8,"(inf, 6988.884376210638)",14498.65,8251.97,Two-Sample Welch's t-test,4.5803553471646214,9.359648312195253,4.77929296503063,True,True
"00 NA_300,001+_Excellent",82,82,0,,,,,,,,,,,,,,,,,
"00 NA_190,001-300,0000_Very Good",78,22,56,0.0,25.58,"(4.367463064140418, 5.133996777961729)",6.89,2.14,Two-Sample Welch's t-test,0.0,18.67,"(inf, 11873.889487131264)",15896.41,5203.66,Two-Sample Welch's t-test,6.100882665751062,6.172887664779904,0.07200499902884211,True,True
"02 Maried_300,001+_Excellent",77,77,0,,,,,,,,,,,,,,,,,
"00 NA_60,001-88,000_Very Risk",76,67,9,0.0,32.72,"(6.721444338656906, 7.593576733733825)",16.46,9.3,Two-Sample Welch's t-test,0.0,29.8,"(inf, 5837.963555692071)",11930.45,6469.33,Two-Sample Welch's t-test,11.560431967501177,8.952036931660055,-2.608395035841121,True,True
"02 Maried_130,000-190,000_Excellent",74,74,0,,,,,,,,,,,,,,,,,
"01 Single_130,000-190,000_Normal",73,28,45,0.0,35.49,"(4.931333610872323, 5.522021084831786)",11.78,6.56,Two-Sample Welch's t-test,0.0,17.82,"(inf, 9642.17744504757)",18724.36,10062.31,Two-Sample Welch's t-test,4.149128704413936,5.556849218734019,1.4077205143200828,True,True
"02 Maried_190,001-300,0000_Risk",68,44,24,0.0,45.51,"(4.659179380230035, 5.08866158484672)",13.32,8.45,Two-Sample Welch's t-test,0.0,16.13,"(inf, 12542.299635140222)",31807.66,20647.38,Two-Sample Welch's t-test,2.7752448053592556,5.801041515375193,3.0257967100159373,True,True
"00 NA_130,000-190,000_Risk",68,41,27,0.0,53.24,"(4.7610148157839065, 5.132816364570821)",13.33,8.38,Two-Sample Welch's t-test,0.0,18.38,"(inf, 8913.361620940434)",21059.44,13020.85,Two-Sample Welch's t-test,3.7485095280912435,6.836901437469381,3.0883919093781373,True,True
"00 NA_88,001-130,0000_Risk",61,27,34,0.0,51.85,"(4.766292696240839, 5.148946621573561)",13.36,8.4,Two-Sample Welch's t-test,0.0,13.36,"(inf, 5500.215977027541)",13912.67,9144.71,Two-Sample Welch's t-test,6.80901833586383,8.126988385287815,1.3179700494239845,True,True
"02 Maried_190,001-300,0000_Good",60,30,30,0.0,30.65,"(4.538391823340103, 5.172605405918391)",9.53,4.68,Two-Sample Welch's t-test,0.0,20.3,"(inf, 11737.573525197644)",21336.3,10655.53,Two-Sample Welch's t-test,6.163526475132914,6.9592221280321,0.7956956528991852,True,True
"01 Single_300,001+_Very Good",60,29,31,0.0,28.12,"(4.320456733465884, 4.984207362059406)",6.9,2.25,Two-Sample Welch's t-test,0.0,4.42,"(inf, 39597.78185360553)",36826.34,9766.45,Two-Sample Welch's t-test,1.6098990606688834,4.945859765977923,3.335960705309039,True,True
"01 Single_190,001-300,0000_Good",60,36,24,0.0,32.89,"(4.568685032313667, 5.161491004384798)",9.22,4.35,Two-Sample Welch's t-test,0.0,16.57,"(inf, 12948.772326422884)",21710.83,10158.21,Two-Sample Welch's t-test,2.8539627549765565,6.700402860875447,3.846440105898891,True,True
